"","budget","UT","BB","Extinct","rep","target","popInit","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20"
"192",1000,0.2,0.7,1,20,2000,1000,16,76,9,9,9,9,9,58,5,5,100,5,5,100,100,4,0,0,0,0
"193",1000,0.2,0.7,1,30,2000,1000,15,41,9,9,9,71,5,5,100,5,5,100,100,4,0,0,0,0,0,0
"194",1000,0.2,0.7,1,40,2000,1000,15,23,23,5,5,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0
"195",1000,0.2,0.7,1,50,2000,1000,15,83,9,9,9,9,9,76,5,5,100,100,4,0,0,0,0,0,0,0
"196",1000,0.2,0.7,1,60,2000,1000,18,76,9,9,9,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0
"197",1000,0.2,0.7,1,70,2000,1000,12,100,9,9,9,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0
"198",1000,0.2,0.7,1,80,2000,1000,16,9,50,9,9,9,9,9,100,5,5,100,100,4,0,0,0,0,0,0
"199",1000,0.2,0.7,1,90,2000,1000,19,9,76,9,9,9,9,66,5,5,100,100,4,0,0,0,0,0,0,0
"200",1000,0.2,0.7,1,100,2000,1000,18,76,9,9,9,9,9,83,5,5,100,100,4,0,0,0,0,0,0,0
"201",1000,0.2,0.8,1,10,2000,1000,19,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",1000,0.2,0.8,1,20,2000,1000,18,9,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0
"203",1000,0.2,0.8,1,30,2000,1000,18,9,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0
"204",1000,0.2,0.8,1,40,2000,1000,15,14,58,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
"205",1000,0.2,0.8,1,50,2000,1000,15,43,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0
"206",1000,0.2,0.8,1,60,2000,1000,19,62,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0
"207",1000,0.2,0.8,1,70,2000,1000,16,15,15,100,5,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0
"208",1000,0.2,0.8,1,80,2000,1000,14,20,100,9,9,9,100,100,3,0,0,0,0,0,0,0,0,0,0,0
"209",1000,0.2,0.8,1,90,2000,1000,16,50,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0
"210",1000,0.2,0.8,1,100,2000,1000,16,52,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0
