"","rep","scar","at","bb","extinct","act_dev","fin_yield","max_diff_yield","inac_ts","abs_act_dev"
"3393",93,0,0.3,1,0,-0.158,9640.625,0.1,13,0.158
"3394",94,0,0.3,1,0,0.0629999999999999,9548.734375,0.2,11,0.0629999999999999
"3395",95,0,0.3,1,0,0.044,9558.40625,0.1,8,0.044
"3396",96,0,0.3,1,0,1.444,8983.078125,0.1,5,1.444
"3397",97,0,0.3,1,0,0.36,9417.171875,0.1,7,0.36
"3398",98,0,0.3,1,0,1.211,9087.6796875,0.2,5,1.211
"3399",99,0,0.3,1,0,1.281,9062.96875,0.2,8,1.281
"3400",100,0,0.3,1,0,-0.669,9854.8125,0.1,1,0.669
"3401",1,0,0.4,0,0,0.0840000000000001,9542.015625,0.1,9,0.0840000000000001
"3402",2,0,0.4,0,0,0.342,9425.03125,0.1,12,0.342
"3403",3,0,0.4,0,0,1.467,8982.90625,0.1,5,1.467
"3404",4,0,0.4,0,0,-0.193,9656.359375,0.1,12,0.193
"3405",5,0,0.4,0,0,-0.551,9804.15625,0,13,0.551
"3406",6,0,0.4,0,0,-0.014,9575.625,0.2,13,0.014
"3407",7,0,0.4,0,0,0.626,9312.09375,0.1,13,0.626
"3408",8,0,0.4,0,1,-0.987,9994,0.1,1,0.987
"3409",9,0,0.4,0,0,0.0469999999999999,9547.65625,0,19,0.0469999999999999
"3410",10,0,0.4,0,0,-0.079,9602.125,0.1,13,0.079
"3411",11,0,0.4,0,1,-0.98,9992,0.1,1,0.98
"3412",12,0,0.4,0,0,0.298,9453.75,0.1,10,0.298
"3413",13,0,0.4,0,0,-0.131,9628.25,0.1,7,0.131
"3414",14,0,0.4,0,1,-0.935,9971.75,0.1,10,0.935
"3415",15,0,0.4,0,0,1.262,9075.28515625,0.2,6,1.262
"3416",16,0,0.4,0,0,1.701,8877.453125,0.1,4,1.701
"3417",17,0,0.4,0,0,1.638,8900.546875,0.1,4,1.638
"3418",18,0,0.4,0,0,1.183,9077.34375,0.2,11,1.183
"3419",19,0,0.4,0,0,1.221,9092.328125,0.2,11,1.221
"3420",20,0,0.4,0,0,0.368,9426.375,0.1,10,0.368
"3421",21,0,0.4,0,0,1.334,9031.328125,0.1,10,1.334
"3422",22,0,0.4,0,0,0.379,9415.97265625,0.1,12,0.379
"3423",23,0,0.4,0,0,0.321,9433.703125,0.1,14,0.321
"3424",24,0,0.4,0,0,1.439,8980.7578125,0.1,4,1.439
"3425",25,0,0.4,0,0,0.438,9380.203125,0.1,8,0.438
"3426",26,0,0.4,0,0,-0.221,9667.625,0.1,14,0.221
"3427",27,0,0.4,0,0,-0.214,9664.5,0.1,15,0.214
"3428",28,0,0.4,0,0,-0.124,9625.78125,0.1,12,0.124
"3429",29,0,0.4,0,0,1.296,9045.671875,0.2,6,1.296
"3430",30,0,0.4,0,0,1.371,9007.21875,0.1,6,1.371
"3431",31,0,0.4,0,0,-0.173,9644.78125,0.1,11,0.173
"3432",32,0,0.4,0,0,0.59,9325.78125,0.1,12,0.59
"3433",33,0,0.4,0,0,-0.629,9836.25,0.1,9,0.629
"3434",34,0,0.4,0,0,-0.621,9834.6875,0.1,12,0.621
"3435",35,0,0.4,0,0,0.315,9442.859375,0.1,10,0.315
"3436",36,0,0.4,0,1,-0.978,9991.3125,0.1,1,0.978
"3437",37,0,0.4,0,0,-0.998,9999,0.1,1,0.998
"3438",38,0,0.4,0,0,-0.465,9769.25,0.1,11,0.465
"3439",39,0,0.4,0,0,1.441,8988.83203125,0.1,4,1.441
"3440",40,0,0.4,0,0,0.117,9523.25,0.2,16,0.117
"3441",41,0,0.4,0,1,-0.99,9996.5625,0.1,1,0.99
"3442",42,0,0.4,0,0,0.814,9248.671875,0.1,12,0.814
"3443",43,0,0.4,0,0,-0.155,9635.375,0.1,10,0.155
"3444",44,0,0.4,0,1,-0.941,9975.75,0.1,7,0.941
"3445",45,0,0.4,0,0,1.14,9119.390625,0.2,8,1.14
"3446",46,0,0.4,0,0,0.877,9211.3828125,0.2,6,0.877
"3447",47,0,0.4,0,0,1.339,9028.75,0.1,13,1.339
"3448",48,0,0.4,0,0,-0.729,9881.1875,0.1,2,0.729
"3449",49,0,0.4,0,0,1.182,9098.5703125,0.2,6,1.182
"3450",50,0,0.4,0,0,1.659,8901.1796875,0.1,3,1.659
"3451",51,0,0.4,0,1,-0.985,9993.25,0.1,1,0.985
"3452",52,0,0.4,0,0,1.548,8944.5,0.1,7,1.548
"3453",53,0,0.4,0,0,-0.519,9788.9375,0.1,15,0.519
"3454",54,0,0.4,0,0,-0.02,9582.46875,0.1,14,0.02
"3455",55,0,0.4,0,0,-0.089,9611.03125,0.1,8,0.089
"3456",56,0,0.4,0,0,-0.052,9593.6875,0.1,11,0.052
"3457",57,0,0.4,0,0,0.1,9529.46875,0.1,8,0.1
"3458",58,0,0.4,0,0,-0.567,9808.0625,0.1,10,0.567
"3459",59,0,0.4,0,0,1.194,9100.40625,0.2,7,1.194
"3460",60,0,0.4,0,0,1.209,9071.75,0.1,9,1.209
"3461",61,0,0.4,0,0,1.51,8956.765625,0.1,6,1.51
"3462",62,0,0.4,0,0,0.777,9263.5234375,0.2,8,0.777
"3463",63,0,0.4,0,0,1.497,8958.859375,0.1,3,1.497
"3464",64,0,0.4,0,0,1.342,9036.69921875,0.1,11,1.342
"3465",65,0,0.4,0,0,0.0349999999999999,9562.84375,0.1,9,0.0349999999999999
"3466",66,0,0.4,0,0,1.283,9048.1875,0.2,8,1.283
"3467",67,0,0.4,0,0,1.508,8965.25,0.1,7,1.508
"3468",68,0,0.4,0,0,1.36,9017.171875,0.1,8,1.36
"3469",69,0,0.4,0,0,-0.049,9591.65625,0.1,15,0.049
"3470",70,0,0.4,0,0,-0.731,9882.25,0.1,2,0.731
"3471",71,0,0.4,0,0,1.342,9030.484375,0.1,8,1.342
"3472",72,0,0.4,0,0,0.142,9507.53125,0.1,10,0.142
"3473",73,0,0.4,0,0,0.154,9503.65625,0.1,12,0.154
"3474",74,0,0.4,0,0,0.591,9335.4375,0.1,10,0.591
"3475",75,0,0.4,0,1,-0.977,9990,0.1,1,0.977
"3476",76,0,0.4,0,0,-0.321,9707.03125,0.1,12,0.321
"3477",77,0,0.4,0,0,1.239,9065.09375,0.1,6,1.239
"3478",78,0,0.4,0,0,-0.366,9728,0.1,11,0.366
"3479",79,0,0.4,0,0,1.003,9175.609375,0.2,7,1.003
"3480",80,0,0.4,0,0,1.468,8976.15625,0.1,4,1.468
"3481",81,0,0.4,0,0,0.0569999999999999,9554.75,0.1,12,0.0569999999999999
"3482",82,0,0.4,0,0,0.519,9357.265625,0.1,8,0.519
"3483",83,0,0.4,0,0,0.638,9304.703125,0.1,13,0.638
"3484",84,0,0.4,0,0,-0.421,9747.9375,0.2,12,0.421
"3485",85,0,0.4,0,0,-0.485,9776.59375,0.1,3,0.485
"3486",86,0,0.4,0,0,1.361,9021.34375,0.1,7,1.361
"3487",87,0,0.4,0,0,1.495,8962.640625,0.1,10,1.495
"3488",88,0,0.4,0,0,-0.943,9975.375,0.1,2,0.943
"3489",89,0,0.4,0,0,0.128,9519.25,0.1,15,0.128
"3490",90,0,0.4,0,0,0.357,9427.28125,0.1,15,0.357
"3491",91,0,0.4,0,0,0.508,9375.34375,0.1,10,0.508
"3492",92,0,0.4,0,0,-0.792,9910.84375,0.1,2,0.792
"3493",93,0,0.4,0,0,-0.624,9839.171875,0.1,13,0.624
"3494",94,0,0.4,0,0,-0.587,9815.625,0.1,2,0.587
"3495",95,0,0.4,0,0,-0.185,9645.34375,0.1,18,0.185
"3496",96,0,0.4,0,0,0.67,9294.3125,0.1,12,0.67
"3497",97,0,0.4,0,0,1.174,9079.625,0.1,12,1.174
"3498",98,0,0.4,0,0,0.0580000000000001,9548.90625,0.1,15,0.0580000000000001
"3499",99,0,0.4,0,0,0.226,9487.7578125,0.1,10,0.226
"3500",100,0,0.4,0,0,0.884,9219.953125,0.2,11,0.884
"3501",1,0,0.4,0.1,0,-0.274,9686.4375,0.1,13,0.274
"3502",2,0,0.4,0.1,0,-0.44,9754.375,0.1,10,0.44
"3503",3,0,0.4,0.1,0,1.41,8985.328125,0.1,4,1.41
"3504",4,0,0.4,0.1,0,1.252,9057.87890625,0.1,7,1.252
"3505",5,0,0.4,0.1,0,0.0229999999999999,9566.5,0.1,9,0.0229999999999999
"3506",6,0,0.4,0.1,0,0.498,9367.71875,0.1,10,0.498
"3507",7,0,0.4,0.1,0,1.24,9056.84375,0.2,7,1.24
"3508",8,0,0.4,0.1,1,-0.978,9990.5,0.1,1,0.978
"3509",9,0,0.4,0.1,0,1.293,9058.3515625,0.2,8,1.293
"3510",10,0,0.4,0.1,0,1.418,8980.09375,0.1,4,1.418
"3511",11,0,0.4,0.1,0,1.028,9145.4609375,0.1,9,1.028
"3512",12,0,0.4,0.1,0,-0.583,9815.3125,0.1,3,0.583
"3513",13,0,0.4,0.1,0,0.461,9384.84375,0.2,14,0.461
"3514",14,0,0.4,0.1,0,0.167,9498.53125,0.1,13,0.167
"3515",15,0,0.4,0.1,0,1.278,9050.78125,0.1,7,1.278
"3516",16,0,0.4,0.1,0,0.526,9356.765625,0.2,11,0.526
"3517",17,0,0.4,0.1,0,0.995,9157.90625,0.2,8,0.995
"3518",18,0,0.4,0.1,0,1.29,9044.25,0.1,7,1.29
"3519",19,0,0.4,0.1,0,-0.36,9726.5625,0.1,10,0.36
"3520",20,0,0.4,0.1,0,-0.418,9747.8125,0.1,15,0.418
"3521",21,0,0.4,0.1,0,-0.074,9604.09375,0.1,7,0.074
"3522",22,0,0.4,0.1,0,-0.784,9904.8125,0.1,11,0.784
"3523",23,0,0.4,0.1,0,1.281,9059.125,0.1,10,1.281
"3524",24,0,0.4,0.1,0,1.47,8978.765625,0.1,5,1.47
"3525",25,0,0.4,0.1,0,1.334,9036.5546875,0.2,5,1.334
"3526",26,0,0.4,0.1,0,0.226,9473.84375,0.1,9,0.226
"3527",27,0,0.4,0.1,0,1.349,9029.1875,0.1,7,1.349
"3528",28,0,0.4,0.1,0,1.59,8922.859375,0.1,9,1.59
"3529",29,0,0.4,0.1,0,-0.933,9971.625,0.1,2,0.933
"3530",30,0,0.4,0.1,0,-0.291,9694.625,0.1,10,0.291
"3531",31,0,0.4,0.1,1,-0.953,9979.0625,0.1,3,0.953
"3532",32,0,0.4,0.1,0,-0.115,9618.875,0.1,10,0.115
"3533",33,0,0.4,0.1,0,0.111,9528.015625,0.1,10,0.111
"3534",34,0,0.4,0.1,0,0.854,9221.703125,0.1,11,0.854
"3535",35,0,0.4,0.1,0,1.301,9047.21875,0.1,9,1.301
"3536",36,0,0.4,0.1,0,1.236,9082.109375,0.2,8,1.236
"3537",37,0,0.4,0.1,0,-0.137,9628.875,0.1,9,0.137
"3538",38,0,0.4,0.1,0,0.252,9469.234375,0.1,13,0.252
"3539",39,0,0.4,0.1,0,0.765,9256.6640625,0.1,17,0.765
"3540",40,0,0.4,0.1,0,0.299,9443.765625,0.1,11,0.299
"3541",41,0,0.4,0.1,0,-0.503,9785.71875,0.1,12,0.503
"3542",42,0,0.4,0.1,0,0.979,9184,0.2,9,0.979
"3543",43,0,0.4,0.1,0,0.478,9382.65625,0.1,11,0.478
"3544",44,0,0.4,0.1,0,-0.201,9650.140625,0.1,15,0.201
"3545",45,0,0.4,0.1,0,-0.206,9659.8125,0.2,10,0.206
"3546",46,0,0.4,0.1,0,1.553,8948.921875,0.1,7,1.553
"3547",47,0,0.4,0.1,0,-0.662,9853.125,0.1,13,0.662
"3548",48,0,0.4,0.1,0,0.107,9526.34375,0.1,14,0.107
"3549",49,0,0.4,0.1,0,-0.362,9722.515625,0.1,12,0.362
"3550",50,0,0.4,0.1,0,1.24,9069.296875,0.1,8,1.24
"3551",51,0,0.4,0.1,0,0.624,9308.71875,0.1,11,0.624
"3552",52,0,0.4,0.1,0,-0.452,9763.4375,0.1,13,0.452
"3553",53,0,0.4,0.1,0,1.241,9067.40625,0.1,7,1.241
"3554",54,0,0.4,0.1,0,-0.331,9714.375,0.1,9,0.331
"3555",55,0,0.4,0.1,0,-0.282,9688.4375,0.1,17,0.282
"3556",56,0,0.4,0.1,0,0.118,9531.09375,0.1,10,0.118
"3557",57,0,0.4,0.1,0,-0.489,9776.15625,0.1,13,0.489
"3558",58,0,0.4,0.1,0,1.148,9093.265625,0.1,9,1.148
"3559",59,0,0.4,0.1,0,-0.07,9602.03125,0.1,11,0.07
"3560",60,0,0.4,0.1,0,-0.412,9738.25,0.1,12,0.412
"3561",61,0,0.4,0.1,0,1.26,9071.830078125,0.2,6,1.26
"3562",62,0,0.4,0.1,0,1.008,9160.828125,0.1,11,1.008
"3563",63,0,0.4,0.1,0,0.26,9460.671875,0.2,9,0.26
"3564",64,0,0.4,0.1,0,0.485,9378.8125,0.1,8,0.485
"3565",65,0,0.4,0.1,0,-0.171,9646,0.1,5,0.171
"3566",66,0,0.4,0.1,0,-0.037,9586.25,0.1,12,0.037
"3567",67,0,0.4,0.1,1,-0.979,9990,0.1,3,0.979
"3568",68,0,0.4,0.1,0,1.185,9079.390625,0.1,9,1.185
"3569",69,0,0.4,0.1,0,-0.896,9955.6875,0.1,2,0.896
"3570",70,0,0.4,0.1,0,0.646,9299.46875,0.1,16,0.646
"3571",71,0,0.4,0.1,0,0.564,9336.328125,0.1,12,0.564
"3572",72,0,0.4,0.1,0,-0.153,9639.84375,0.1,14,0.153
"3573",73,0,0.4,0.1,0,-0.351,9719.4375,0.1,10,0.351
"3574",74,0,0.4,0.1,0,1.527,8954.0703125,0.2,4,1.527
"3575",75,0,0.4,0.1,0,-0.327,9709.34375,0.2,11,0.327
"3576",76,0,0.4,0.1,0,0.384,9415.375,0.1,9,0.384
"3577",77,0,0.4,0.1,0,1.512,8964.5,0.1,5,1.512
"3578",78,0,0.4,0.1,0,-0.518,9790.1875,0.1,5,0.518
"3579",79,0,0.4,0.1,0,-0.039,9592.296875,0.1,10,0.039
"3580",80,0,0.4,0.1,0,1.704,8885.296875,0.1,7,1.704
"3581",81,0,0.4,0.1,0,1.543,8930.390625,0.1,4,1.543
"3582",82,0,0.4,0.1,0,1.216,9086.484375,0.1,7,1.216
"3583",83,0,0.4,0.1,0,-0.134,9623.34375,0.1,11,0.134
"3584",84,0,0.4,0.1,0,1.561,8943.9765625,0.1,9,1.561
"3585",85,0,0.4,0.1,0,-0.292,9701.3125,0.1,12,0.292
"3586",86,0,0.4,0.1,0,-0.221,9668.0625,0.1,5,0.221
"3587",87,0,0.4,0.1,0,1.46,8981.15625,0.1,5,1.46
"3588",88,0,0.4,0.1,0,0.457,9386.1875,0.1,15,0.457
"3589",89,0,0.4,0.1,0,0.948,9183.390625,0.1,12,0.948
"3590",90,0,0.4,0.1,0,-0.349,9717.6875,0.1,7,0.349
"3591",91,0,0.4,0.1,0,0.169,9496.375,0.1,11,0.169
"3592",92,0,0.4,0.1,0,0.447,9392.25,0.1,12,0.447
"3593",93,0,0.4,0.1,0,1.303,9042.625,0.1,7,1.303
"3594",94,0,0.4,0.1,1,-0.989,9994.5,0.1,1,0.989
"3595",95,0,0.4,0.1,0,0.0409999999999999,9555.40625,0.1,13,0.0409999999999999
"3596",96,0,0.4,0.1,0,1.43,8976.25,0.1,10,1.43
"3597",97,0,0.4,0.1,0,-0.666,9851.625,0,2,0.666
"3598",98,0,0.4,0.1,0,0.11,9527.375,0.1,7,0.11
"3599",99,0,0.4,0.1,0,-0.451,9759.4375,0.1,11,0.451
"3600",100,0,0.4,0.1,1,-0.983,9992.5,0.1,2,0.983
"3601",1,0,0.4,0.2,0,1.309,9024.59375,0.1,10,1.309
"3602",2,0,0.4,0.2,0,1.066,9138.359375,0.1,5,1.066
"3603",3,0,0.4,0.2,1,-0.986,9993.75,0.1,1,0.986
"3604",4,0,0.4,0.2,0,-0.48,9771.03125,0.1,15,0.48
"3605",5,0,0.4,0.2,0,-0.053,9595.1875,0.1,13,0.053
"3606",6,0,0.4,0.2,0,1.376,8994.515625,0.1,9,1.376
"3607",7,0,0.4,0.2,0,1.25,9081.10546875,0.2,5,1.25
"3608",8,0,0.4,0.2,0,1.171,9101.8203125,0.2,8,1.171
"3609",9,0,0.4,0.2,0,-0.701,9870.0625,0.1,3,0.701
"3610",10,0,0.4,0.2,0,0.093,9531.8125,0.1,12,0.093
"3611",11,0,0.4,0.2,0,1.05,9139.140625,0.2,8,1.05
"3612",12,0,0.4,0.2,0,-0.26,9680.84375,0.1,12,0.26
"3613",13,0,0.4,0.2,0,1.435,8987.2265625,0.1,7,1.435
"3614",14,0,0.4,0.2,0,1.425,8975.46875,0.1,5,1.425
"3615",15,0,0.4,0.2,0,1.273,9056.296875,0.1,10,1.273
"3616",16,0,0.4,0.2,0,1.443,8971.90625,0.1,7,1.443
"3617",17,0,0.4,0.2,0,-0.039,9594.9375,0.1,10,0.039
"3618",18,0,0.4,0.2,0,1.693,8881.484375,0.1,8,1.693
"3619",19,0,0.4,0.2,0,1.201,9081.75,0.1,8,1.201
"3620",20,0,0.4,0.2,0,-0.762,9897.09375,0.1,2,0.762
"3621",21,0,0.4,0.2,0,-0.17,9634.03125,0.1,11,0.17
"3622",22,0,0.4,0.2,0,0.617,9320.890625,0.1,7,0.617
"3623",23,0,0.4,0.2,0,1.518,8962.7734375,0.1,7,1.518
"3624",24,0,0.4,0.2,0,0.315,9443.375,0.1,10,0.315
"3625",25,0,0.4,0.2,0,0.337,9428.328125,0.1,8,0.337
"3626",26,0,0.4,0.2,0,0.68,9284.34375,0.1,11,0.68
"3627",27,0,0.4,0.2,0,1.398,8995.359375,0.1,10,1.398
"3628",28,0,0.4,0.2,0,-0.966,9985,0.1,2,0.966
"3629",29,0,0.4,0.2,0,-0.818,9921,0.1,2,0.818
"3630",30,0,0.4,0.2,0,1.229,9082.203125,0.1,8,1.229
"3631",31,0,0.4,0.2,0,0.0149999999999999,9560.9375,0.1,14,0.0149999999999999
"3632",32,0,0.4,0.2,0,1.152,9100.4140625,0.1,7,1.152
"3633",33,0,0.4,0.2,0,-0.248,9679.15625,0.1,12,0.248
"3634",34,0,0.4,0.2,0,-0.865,9940.375,0.1,11,0.865
"3635",35,0,0.4,0.2,0,0.504,9369.125,0.1,11,0.504
"3636",36,0,0.4,0.2,0,1.582,8928.515625,0.1,4,1.582
"3637",37,0,0.4,0.2,0,0.701,9286.375,0.1,7,0.701
"3638",38,0,0.4,0.2,0,0.386,9407.9375,0.1,14,0.386
"3639",39,0,0.4,0.2,0,0.368,9413.59375,0.1,12,0.368
"3640",40,0,0.4,0.2,0,-0.136,9630,0.1,9,0.136
"3641",41,0,0.4,0.2,0,0.345,9432.625,0.1,8,0.345
"3642",42,0,0.4,0.2,0,1.43,8989.046875,0.1,4,1.43
"3643",43,0,0.4,0.2,0,0.773,9259.59375,0.1,12,0.773
"3644",44,0,0.4,0.2,0,1.217,9072.40625,0.1,7,1.217
"3645",45,0,0.4,0.2,0,0.366,9418.234375,0.2,12,0.366
"3646",46,0,0.4,0.2,0,-0.789,9908.3125,0.1,1,0.789
"3647",47,0,0.4,0.2,0,-0.241,9677.0625,0.1,12,0.241
"3648",48,0,0.4,0.2,0,0.488,9376.828125,0.1,11,0.488
"3649",49,0,0.4,0.2,0,-0.759,9894.125,0.1,12,0.759
"3650",50,0,0.4,0.2,0,1.16,9103.78125,0.2,11,1.16
"3651",51,0,0.4,0.2,0,0.0760000000000001,9544.765625,0.1,10,0.0760000000000001
"3652",52,0,0.4,0.2,0,-0.199,9656.625,0.2,13,0.199
"3653",53,0,0.4,0.2,0,0.963,9178.4375,0.2,13,0.963
"3654",54,0,0.4,0.2,0,0.389,9406.53125,0.1,10,0.389
"3655",55,0,0.4,0.2,0,1.516,8957.5390625,0.1,3,1.516
"3656",56,0,0.4,0.2,0,0.01,9571.8125,0.1,12,0.01
"3657",57,0,0.4,0.2,0,1.503,8946.203125,0.1,4,1.503
"3658",58,0,0.4,0.2,0,-0.0590000000000001,9594.625,0.1,9,0.0590000000000001
"3659",59,0,0.4,0.2,0,1.277,9047.0703125,0.1,7,1.277
"3660",60,0,0.4,0.2,1,-0.971,9987.125,0.1,1,0.971
"3661",61,0,0.4,0.2,0,0.838,9225.0625,0.2,10,0.838
"3662",62,0,0.4,0.2,0,1.361,9034.61328125,0.1,10,1.361
"3663",63,0,0.4,0.2,0,0.233,9469.875,0.1,15,0.233
"3664",64,0,0.4,0.2,0,-0.204,9656.15625,0.1,13,0.204
"3665",65,0,0.4,0.2,0,-0.308,9700.65625,0.1,12,0.308
"3666",66,0,0.4,0.2,0,-0.164,9644.25,0.1,15,0.164
"3667",67,0,0.4,0.2,0,1.32,9042.921875,0.1,9,1.32
"3668",68,0,0.4,0.2,1,-0.986,9993.75,0.1,1,0.986
"3669",69,0,0.4,0.2,0,0.854,9214,0.1,11,0.854
"3670",70,0,0.4,0.2,0,1.564,8933.78125,0.1,5,1.564
"3671",71,0,0.4,0.2,0,1.112,9127,0.2,10,1.112
"3672",72,0,0.4,0.2,0,0.273,9457,0.1,13,0.273
"3673",73,0,0.4,0.2,1,-0.98,9991.625,0.1,1,0.98
"3674",74,0,0.4,0.2,0,-0.071,9602.90625,0.1,8,0.071
"3675",75,0,0.4,0.2,0,1.289,9052.0625,0.2,9,1.289
"3676",76,0,0.4,0.2,0,0.054,9545.4375,0.1,11,0.054
"3677",77,0,0.4,0.2,0,-0.596,9822.0625,0.1,14,0.596
"3678",78,0,0.4,0.2,0,0.273,9453.5625,0.1,7,0.273
"3679",79,0,0.4,0.2,0,0.605,9328.09375,0.1,9,0.605
"3680",80,0,0.4,0.2,0,1.476,8972.5,0.2,6,1.476
"3681",81,0,0.4,0.2,0,1.663,8886.625,0.1,2,1.663
"3682",82,0,0.4,0.2,0,-0.181,9645.125,0.1,9,0.181
"3683",83,0,0.4,0.2,0,-0.29,9693.1875,0.1,17,0.29
"3684",84,0,0.4,0.2,0,1.494,8960.265625,0.1,7,1.494
"3685",85,0,0.4,0.2,0,-0.976,9990.625,0.1,2,0.976
"3686",86,0,0.4,0.2,0,1.283,9049.2890625,0.1,7,1.283
"3687",87,0,0.4,0.2,0,1.608,8908.828125,0.1,8,1.608
"3688",88,0,0.4,0.2,0,0.677,9289.125,0.1,14,0.677
"3689",89,0,0.4,0.2,0,1.192,9076.78125,0.1,6,1.192
"3690",90,0,0.4,0.2,0,-0.691,9867.5,0.1,3,0.691
"3691",91,0,0.4,0.2,1,-0.978,9990.25,0.1,1,0.978
"3692",92,0,0.4,0.2,0,0.233,9471.765625,0.1,10,0.233
"3693",93,0,0.4,0.2,0,1.677,8885.75,0.1,4,1.677
"3694",94,0,0.4,0.2,0,0.825,9233.953125,0.1,9,0.825
"3695",95,0,0.4,0.2,0,-0.92,9964.125,0.1,13,0.92
"3696",96,0,0.4,0.2,0,1.38,9018.75,0.2,6,1.38
"3697",97,0,0.4,0.2,0,-0.989,9994.75,0.1,2,0.989
"3698",98,0,0.4,0.2,0,1.321,9042.90625,0.2,6,1.321
"3699",99,0,0.4,0.2,0,1.383,9000.625,0.1,3,1.383
"3700",100,0,0.4,0.2,0,1.458,8971.453125,0.1,6,1.458
"3701",1,0,0.4,0.3,0,1.146,9101.6796875,0.1,12,1.146
"3702",2,0,0.4,0.3,0,0.289,9454.03125,0.1,13,0.289
"3703",3,0,0.4,0.3,0,1.315,9037.390625,0.1,10,1.315
"3704",4,0,0.4,0.3,0,0.529,9363.59375,0.2,12,0.529
"3705",5,0,0.4,0.3,0,0.829,9238.90625,0.1,10,0.829
"3706",6,0,0.4,0.3,0,-0.2,9650.5625,0.1,10,0.2
"3707",7,0,0.4,0.3,0,1.197,9082.3828125,0.1,7,1.197
"3708",8,0,0.4,0.3,0,0.231,9476.875,0.1,9,0.231
"3709",9,0,0.4,0.3,0,1.248,9052.46875,0.1,7,1.248
"3710",10,0,0.4,0.3,0,0.0940000000000001,9535.5,0.1,10,0.0940000000000001
"3711",11,0,0.4,0.3,1,-0.99,9996.125,0.1,1,0.99
"3712",12,0,0.4,0.3,0,0.391,9407.34375,0.1,14,0.391
"3713",13,0,0.4,0.3,0,1.238,9067.1484375,0.1,8,1.238
"3714",14,0,0.4,0.3,0,1.632,8912.3828125,0.1,8,1.632
"3715",15,0,0.4,0.3,0,-0.716,9878.625,0.1,14,0.716
"3716",16,0,0.4,0.3,0,-0.682,9861.625,0.1,2,0.682
"3717",17,0,0.4,0.3,0,-0.708,9872.5,0.1,2,0.708
"3718",18,0,0.4,0.3,0,-0.111,9617.625,0.1,13,0.111
"3719",19,0,0.4,0.3,0,-0.434,9757.25,0.1,11,0.434
"3720",20,0,0.4,0.3,0,1.469,8970.09375,0.1,3,1.469
"3721",21,0,0.4,0.3,0,0.127,9524.59375,0.1,13,0.127
"3722",22,0,0.4,0.3,0,-0.977,9989.25,0.1,1,0.977
"3723",23,0,0.4,0.3,0,-0.127,9625.3125,0.1,9,0.127
"3724",24,0,0.4,0.3,0,-0.143,9627.5,0.1,11,0.143
"3725",25,0,0.4,0.3,0,1.373,9021.78125,0.2,8,1.373
"3726",26,0,0.4,0.3,0,1.493,8972.578125,0.1,7,1.493
"3727",27,0,0.4,0.3,0,1.354,9036.66796875,0.2,4,1.354
"3728",28,0,0.4,0.3,0,1.546,8951.6875,0.1,5,1.546
"3729",29,0,0.4,0.3,0,0.127,9517.46875,0.1,14,0.127
"3730",30,0,0.4,0.3,0,0.626,9313.90625,0.1,9,0.626
"3731",31,0,0.4,0.3,0,0.281,9448.25,0.1,6,0.281
"3732",32,0,0.4,0.3,0,1.116,9113.90625,0.2,8,1.116
"3733",33,0,0.4,0.3,0,0.606,9333.390625,0.1,11,0.606
"3734",34,0,0.4,0.3,1,-0.976,9989.25,0.1,10,0.976
"3735",35,0,0.4,0.3,0,0.212,9485.125,0.1,12,0.212
"3736",36,0,0.4,0.3,0,0.109,9527.875,0.1,8,0.109
"3737",37,0,0.4,0.3,0,1.56,8946.8046875,0.1,9,1.56
"3738",38,0,0.4,0.3,0,0.991,9180.046875,0.2,10,0.991
"3739",39,0,0.4,0.3,1,-0.987,9994.5,0.1,8,0.987
"3740",40,0,0.4,0.3,0,1.427,9004.1875,0.2,7,1.427
"3741",41,0,0.4,0.3,0,-0.039,9590.5625,0,14,0.039
"3742",42,0,0.4,0.3,0,-0.021,9579.53125,0.1,11,0.021
"3743",43,0,0.4,0.3,0,-0.153,9634.09375,0.1,11,0.153
"3744",44,0,0.4,0.3,0,-0.691,9864.875,0.1,8,0.691
"3745",45,0,0.4,0.3,0,0.184,9497.90625,0.2,13,0.184
"3746",46,0,0.4,0.3,0,1.403,9004.046875,0.1,8,1.403
"3747",47,0,0.4,0.3,0,0.387,9408.0625,0.1,14,0.387
"3748",48,0,0.4,0.3,1,-0.981,9990.75,0.1,8,0.981
"3749",49,0,0.4,0.3,0,-0.348,9716.625,0.1,12,0.348
"3750",50,0,0.4,0.3,0,0.016,9560.28125,0.1,15,0.016
"3751",51,0,0.4,0.3,0,1.169,9110.234375,0.2,11,1.169
"3752",52,0,0.4,0.3,1,-0.984,9992.5,0.1,1,0.984
"3753",53,0,0.4,0.3,0,-0.654,9846.75,0.1,12,0.654
"3754",54,0,0.4,0.3,0,0.989,9157.0078125,0.1,11,0.989
"3755",55,0,0.4,0.3,1,-0.987,9994.25,0.1,1,0.987
"3756",56,0,0.4,0.3,0,1.239,9075.90625,0.2,9,1.239
"3757",57,0,0.4,0.3,0,1.401,9012.28125,0.1,5,1.401
"3758",58,0,0.4,0.3,0,-0.225,9666.78125,0.1,15,0.225
"3759",59,0,0.4,0.3,0,-0.292,9703.21875,0.1,14,0.292
"3760",60,0,0.4,0.3,1,-0.963,9984.125,0.1,5,0.963
