"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","SumSqDev"
"220",20,1000,0.1,0.8,1,-0.928,0.928,39826.25,0.0115057528764382,0.0666666666666667,16195128
"221",21,1000,0.1,0.8,1,-0.0580000000000001,0.0580000000000001,39742.75,0.00951903807615231,0.333333333333333,8226390
"222",22,1000,0.1,0.8,1,-0.0915,0.0915,39802.5,0.00751126690035053,0.3,8550892
"223",23,1000,0.1,0.8,1,-0.935,0.935,39416.75,0.0243841126194067,0.0666666666666667,17463031
"224",24,1000,0.1,0.8,0,-0.29,0.29,33751.65625,0.0790260572404955,0.05,9644697
"225",25,1000,0.1,0.8,1,-0.034,0.034,39636.25,0.0102911646586345,0.117647058823529,11178364
"226",26,1000,0.1,0.8,1,0.0069999999999999,0.0069999999999999,39583,0.011569416498994,0.157894736842105,12269888
"227",27,1000,0.1,0.8,1,-0.9315,0.9315,39441.375,0.0211373930548566,0,18445478
"228",28,1000,0.1,0.8,0,-0.0955,0.0955,39970,0.003,0.15,9119161
"229",29,1000,0.1,0.8,1,-0.0965,0.0965,39892,0.00350525788683025,0.230769230769231,9381059
"230",30,1000,0.1,0.8,1,-0.071,0.071,39928.25,0.00350175087543772,0.176470588235294,9702628
"231",31,1000,0.1,0.8,1,-0.9625,0.9625,39760.5,0.0117735470941884,0,18065358
"232",32,1000,0.1,0.8,1,0.01,0.01,39600.25,0.012817290776577,0.230769230769231,10628073
"233",33,1000,0.1,0.8,1,-0.077,0.077,39814.5,0.00750375187593797,0.166666666666667,12700584
"234",34,1000,0.1,0.8,1,0.0289999999999999,0.0289999999999999,39382.5,0.0184203885944991,0.272727272727273,10488021
"235",35,1000,0.1,0.8,0,-0.4015,0.4015,33103.1875,0.0927545621423172,0.1,9714587
"236",36,1000,0.1,0.8,1,0.0175000000000001,0.0175000000000001,39072.125,0.0164038657171923,0.222222222222222,9728166
"237",37,1000,0.1,0.8,0,-1,1,38921.125,0.021888521252227,0.15,15015099
"238",38,1000,0.1,0.8,1,-0.965,0.965,39856,0.0085,0,15625889
"239",39,1000,0.1,0.8,0,0.5835,0.5835,33975.171875,0.073868488471392,0.1,9321459
"240",40,1000,0.1,0.8,1,-0.9315,0.9315,39453.5,0.0319416498993964,0,16653660
"241",41,1000,0.1,0.8,0,-0.242,0.242,34958.375,0.0665191536440326,0.1,7586136
"242",42,1000,0.1,0.8,1,-0.962,0.962,39678.25,0.0115403913697943,0,18598363
"243",43,1000,0.1,0.8,0,-0.4375,0.4375,39011.5,0.0157760814249364,0.05,8707576
"244",44,1000,0.1,0.8,1,-0.0495,0.0495,39660.25,0.0138052208835341,0.176470588235294,13193963
"245",45,1000,0.1,0.8,1,0.0605,0.0605,39077.625,0.0152671755725191,0.263157894736842,14412865
"246",46,1000,0.1,0.8,1,-0.056,0.056,39760.75,0.018546365914787,0.2,13757762
"247",47,1000,0.1,0.8,0,0.815,0.815,33000.296875,0.0692616018239317,0.15,12995435
"248",48,1000,0.1,0.8,1,-0.012,0.012,39445.25,0.0158930373360242,0.4,7876542
"249",49,1000,0.1,0.8,0,-0.233,0.233,30924.34375,0.121402466879854,0.15,7993315
"250",50,1000,0.1,0.8,0,-1,1,39695,0.012781954887218,0.2,13351227
"251",51,1000,0.1,0.8,0,0.2335,0.2335,34136.84375,0.0738612473721093,0.1,8568613
"252",52,1000,0.1,0.8,0,0.2805,0.2805,33798.921875,0.0775064842142921,0.15,7886712
"253",53,1000,0.1,0.8,0,-0.1495,0.1495,30948.140625,0.0866414861635705,0.15,7514948
"254",54,1000,0.1,0.8,0,-0.388,0.388,31486.65625,0.0732775174744604,0.1,7813027
"255",55,1000,0.1,0.8,0,0.0209999999999999,0.0209999999999999,31151.9375,0.0767095829157351,0.25,10803997
"256",56,1000,0.1,0.8,0,-0.396,0.396,39952,0.0035,0.1,8616544
"257",57,1000,0.1,0.8,1,-0.9865,0.9865,39922.25,0.00475,0,19718273
"258",58,1000,0.1,0.8,1,-0.0905,0.0905,39928,0.0035,0.166666666666667,12508344
"259",59,1000,0.1,0.8,1,-0.953,0.953,39719.75,0.0140280561122244,0,15264566
"260",60,1000,0.1,0.8,0,0.054,0.054,35636.34375,0.0574084199015856,0.1,11163670
"261",61,1000,0.1,0.8,0,-0.2015,0.2015,32883.0625,0.0835875090777052,0,8432816
"262",62,1000,0.1,0.8,0,-1,1,39553.75,0.0150981378963261,0.2,15680011
"263",63,1000,0.1,0.8,0,-0.3855,0.3855,32693.046875,0.0881806700839462,0.05,8106231
"264",64,1000,0.1,0.8,0,-0.889,0.889,38150,0.0392359318533815,0.05,12760323
"265",65,1000,0.1,0.8,0,0.6785,0.6785,33754.875,0.0875080168175016,0.15,10525897
"266",66,1000,0.1,0.8,0,-0.2035,0.2035,31929.59375,0.0898508137432188,0.05,9175054
"267",67,1000,0.1,0.8,0,-0.3275,0.3275,31543.5625,0.115829971612132,0.15,9278048
"268",68,1000,0.1,0.8,1,-0.968,0.968,39958.25,0.01075,0.0769230769230769,19798279
"269",69,1000,0.1,0.8,0,0.7675,0.7675,32987.375,0.0890143291359097,0.1,8334451
"270",70,1000,0.1,0.8,0,-0.1655,0.1655,31224.234375,0.0798619102416571,0.15,8227130
"271",71,1000,0.1,0.8,1,-0.954,0.954,39570.5,0.0160723254645907,0,13807434
"272",72,1000,0.1,0.8,1,-0.0555,0.0555,39541,0.018555667001003,0.333333333333333,7257418
"273",73,1000,0.1,0.8,0,-0.1685,0.1685,39958,0.0025,0.05,8541463
"274",74,1000,0.1,0.8,0,-0.2675,0.2675,40000,0,0.1,8510643
"275",75,1000,0.1,0.8,0,-0.411,0.411,37414.9375,0.0491525423728814,0.05,9086683
"276",76,1000,0.1,0.8,0,-1,1,39559,0.0135849056603774,0.15,15813522
"277",77,1000,0.1,0.8,1,-0.0735,0.0735,39796.5,0.00601503759398496,0.25,10072606
"278",78,1000,0.1,0.8,0,-0.367,0.367,31510.59375,0.066733220703425,0.05,7649230
"279",79,1000,0.1,0.8,0,0.0555000000000001,0.0555000000000001,35518.5625,0.0698395577726844,0.05,7202036
"280",80,1000,0.1,0.8,0,-0.3475,0.3475,35046.0625,0.061061269907504,0.1,10820977
