"","rep","budget","at","bb","extinct","act_dev","abs_act_dev","fin_yield","max_diff_yield","inac_ts","overK"
"311",11,1000,0.1,0.2,1,-0.975,0.975,9988.75,0.0611458834857968,0,0
"312",12,1000,0.1,0.2,1,-0.988,0.988,9994.875,0.0908212560386473,0,0
"313",13,1000,0.1,0.2,1,-0.978,0.978,9990.375,0.118524609420886,0,0
"314",14,1000,0.1,0.2,1,-0.973,0.973,9988.125,0.0977783058096709,0,0
"315",15,1000,0.1,0.2,1,-0.951,0.951,9978.875,0.083969465648855,0,0
"316",16,1000,0.1,0.2,1,-0.958,0.958,9981.8125,0.102869139258223,0,0
"317",17,1000,0.1,0.2,0,-0.471,0.471,9782.1875,0.0667573247620225,1,0
"318",18,1000,0.1,0.2,1,-0.962,0.962,9982.875,0.099007561436673,0,0
"319",19,1000,0.1,0.2,1,-0.985,0.985,9993.25,0.0910394265232975,0,0
"320",20,1000,0.1,0.2,1,-0.971,0.971,9987.125,0.0928554245850373,0,0
