"","rep","scar","at","bb","extinct","act_dev","final yield","max_diff_yield","inac_ts"
"428",28,0,0.1,0.3,0,0.343,9429.171875,0.1,4
"429",29,0,0.1,0.3,0,0.532,9348.75,0.1,7
"430",30,0,0.1,0.3,0,0.0589999999999999,9553.25,0.1,3
"431",31,0,0.1,0.3,1,-0.938,9973.9375,0.1,0
"432",32,0,0.1,0.3,0,0.201,9488.96875,0.1,11
"433",33,0,0.1,0.3,0,0.378,9414.53125,0,5
"434",34,0,0.1,0.3,0,-0.419,9744.75,0.1,3
"435",35,0,0.1,0.3,1,-0.99,9996,0.1,1
"436",36,0,0.1,0.3,0,-0.169,9643.28125,0.1,5
"437",37,0,0.1,0.3,0,-0.331,9713.8125,0.1,4
"438",38,0,0.1,0.3,0,-0.243,9675.453125,0.1,6
"439",39,0,0.1,0.3,0,0.202,9479.515625,0.1,4
"440",40,0,0.1,0.3,0,-0.375,9727.5625,0.1,2
"441",41,0,0.1,0.3,0,0.0669999999999999,9541.0625,0.1,5
"442",42,0,0.1,0.3,0,0.178,9496.5,0.1,7
"443",43,0,0.1,0.3,0,0.046,9547.0625,0.1,2
"444",44,0,0.1,0.3,0,0.718,9276.015625,0.1,4
"445",45,0,0.1,0.3,0,-0.191,9650.25,0.1,6
"446",46,0,0.1,0.3,1,-0.975,9988.75,0.1,1
"447",47,0,0.1,0.3,0,-0.972,9987.875,0.1,1
"448",48,0,0.1,0.3,0,1.292,9044.140625,0.2,2
"449",49,0,0.1,0.3,0,0.269,9461.03125,0.1,6
"450",50,0,0.1,0.3,0,-0.194,9650.125,0.1,3
"451",51,0,0.1,0.3,0,-0.126,9628.21875,0.1,6
"452",52,0,0.1,0.3,0,1.331,9031.9375,0.1,2
"453",53,0,0.1,0.3,0,0.231,9476.359375,0.1,8
"454",54,0,0.1,0.3,0,0.286,9448.625,0.1,5
"455",55,0,0.1,0.3,0,0.198,9485.0625,0.1,6
"456",56,0,0.1,0.3,0,1.158,9111.7578125,0.1,4
"457",57,0,0.1,0.3,0,-0.214,9660.625,0.1,2
"458",58,0,0.1,0.3,0,-0.49,9779.25,0.1,2
"459",59,0,0.1,0.3,0,-0.219,9653.9375,0.1,4
"460",60,0,0.1,0.3,0,0.212,9492.640625,0.1,3
"461",61,0,0.1,0.3,0,0.0109999999999999,9571.46875,0.1,9
"462",62,0,0.1,0.3,0,0.219,9480.46875,0.1,5
"463",63,0,0.1,0.3,0,0.024,9554.59375,0.1,6
"464",64,0,0.1,0.3,0,-0.044,9592,0.1,4
"465",65,0,0.1,0.3,0,-0.46,9766.875,0.1,3
"466",66,0,0.1,0.3,0,-0.367,9729.125,0.1,4
"467",67,0,0.1,0.3,0,-0.177,9646.703125,0.1,4
"468",68,0,0.1,0.3,0,1.218,9080.46875,0.1,2
"469",69,0,0.1,0.3,0,0.0700000000000001,9540.375,0.1,6
"470",70,0,0.1,0.3,0,-0.077,9602.53125,0.1,4
"471",71,0,0.1,0.3,1,-0.978,9990.125,0.1,6
"472",72,0,0.1,0.3,1,-0.969,9986.875,0.1,1
"473",73,0,0.1,0.3,0,0.239,9472.46875,0.1,5
"474",74,0,0.1,0.3,0,0.436,9390.484375,0.1,4
"475",75,0,0.1,0.3,1,-0.96,9983.125,0.1,1
"476",76,0,0.1,0.3,0,-0.241,9672.078125,0.1,4
"477",77,0,0.1,0.3,1,-0.982,9992.625,0,5
"478",78,0,0.1,0.3,0,-0.253,9678.75,0.1,3
"479",79,0,0.1,0.3,0,-0.481,9775.125,0.1,4
"480",80,0,0.1,0.3,1,-0.986,9994,0.1,3
"481",81,0,0.1,0.3,0,0.318,9450.890625,0.2,1
"482",82,0,0.1,0.3,1,-0.975,9989.125,0.1,2
"483",83,0,0.1,0.3,0,1.326,9041.625,0.2,2
"484",84,0,0.1,0.3,0,-0.455,9763.46875,0.1,4
"485",85,0,0.1,0.3,0,-0.27,9680.9375,0.1,2
"486",86,0,0.1,0.3,0,0.132,9511.6875,0.1,8
"487",87,0,0.1,0.3,0,0.598,9329.1875,0.1,5
"488",88,0,0.1,0.3,0,1.014,9160.375,0.2,3
"489",89,0,0.1,0.3,0,1.054,9143.78125,0.2,9
"490",90,0,0.1,0.3,0,-0.037,9591.0078125,0.1,2
"491",91,0,0.1,0.3,0,0.542,9350.046875,0.1,6
"492",92,0,0.1,0.3,0,-0.215,9657.875,0.2,3
"493",93,0,0.1,0.3,0,0.034,9555.3125,0.1,3
"494",94,0,0.1,0.3,1,-0.963,9984.375,0.1,1
"495",95,0,0.1,0.3,0,-0.133,9631.21875,0.1,4
"496",96,0,0.1,0.3,0,-0.281,9688.09375,0.1,6
"497",97,0,0.1,0.3,0,0.0589999999999999,9549.359375,0.1,5
"498",98,0,0.1,0.3,0,-0.305,9699.9375,0.1,3
"499",99,0,0.1,0.3,0,-0.209,9659.59375,0.1,2
"500",100,0,0.1,0.3,0,1.085,9133.703125,0.2,5
"501",1,0,0.1,0.4,0,0.509,9364.1875,0.1,2
"502",2,0,0.1,0.4,1,-0.958,9980.625,0.1,1
"503",3,0,0.1,0.4,0,0.135,9510.4375,0.1,5
"504",4,0,0.1,0.4,0,1.361,9016.796875,0.1,4
"505",5,0,0.1,0.4,0,0.468,9374.4375,0.1,3
"506",6,0,0.1,0.4,0,-0.212,9659.125,0.1,9
"507",7,0,0.1,0.4,0,0.196,9482.96875,0.1,5
"508",8,0,0.1,0.4,0,-0.371,9725.4375,0.1,1
"509",9,0,0.1,0.4,0,-0.104,9608,0.1,7
"510",10,0,0.1,0.4,0,-0.005,9570.4375,0.1,2
"511",11,0,0.1,0.4,0,-0.21,9661.4375,0.1,8
"512",12,0,0.1,0.4,0,-0.199,9653.625,0.1,4
"513",13,0,0.1,0.4,0,-0.559,9808.65625,0.1,4
"514",14,0,0.1,0.4,0,-0.742,9885.625,0.1,1
"515",15,0,0.1,0.4,0,-0.076,9600.0625,0.1,7
"516",16,0,0.1,0.4,0,0.05,9546.65625,0.1,6
"517",17,0,0.1,0.4,1,-0.985,9993,0.1,0
"518",18,0,0.1,0.4,0,-0.09,9605.25,0.1,1
"519",19,0,0.1,0.4,0,1.222,9069.15625,0.2,2
"520",20,0,0.1,0.4,0,0.0609999999999999,9549.8125,0.2,5
"521",21,0,0.1,0.4,0,0.083,9539.6875,0.1,3
"522",22,0,0.1,0.4,0,-0.085,9607.9375,0.1,6
"523",23,0,0.1,0.4,0,-0.437,9756.125,0.1,3
"524",24,0,0.1,0.4,0,0.846,9229.78125,0.2,1
"525",25,0,0.1,0.4,0,-0.356,9720.34375,0.1,5
"526",26,0,0.1,0.4,1,-0.979,9991.5,0.1,4
"527",27,0,0.1,0.4,0,0.014,9567.28125,0.1,3
"528",28,0,0.1,0.4,0,-0.177,9644.75,0.1,6
"529",29,0,0.1,0.4,0,1.079,9144.109375,0.2,3
"530",30,0,0.1,0.4,0,-0.164,9637.953125,0.1,4
"531",31,0,0.1,0.4,0,0.224,9472.03125,0.1,9
"532",32,0,0.1,0.4,0,1.136,9107.046875,0.2,4
"533",33,0,0.1,0.4,1,-0.99,9995.5,0.1,1
"534",34,0,0.1,0.4,0,0.342,9430.734375,0.1,6
"535",35,0,0.1,0.4,0,-0.231,9666.40625,0.1,2
"536",36,0,0.1,0.4,0,-0.479,9773.375,0.1,3
"537",37,0,0.1,0.4,0,1.172,9090.28125,0.1,1
"538",38,0,0.1,0.4,0,1.358,9030.0703125,0.1,3
"539",39,0,0.1,0.4,0,-0.116,9620.875,0.1,3
"540",40,0,0.1,0.4,0,-0.106,9611.8125,0.1,7
"541",41,0,0.1,0.4,0,0.002,9569.0625,0.1,7
"542",42,0,0.1,0.4,0,0.0600000000000001,9540.875,0.1,7
"543",43,0,0.1,0.4,0,-0.126,9621,0.1,5
"544",44,0,0.1,0.4,0,-0.719,9880.59375,0.1,8
"545",45,0,0.1,0.4,0,0.237,9470.765625,0.1,7
"546",46,0,0.1,0.4,0,0.01,9568.9375,0.1,5
"547",47,0,0.1,0.4,0,-0.534,9798.75,0.1,4
"548",48,0,0.1,0.4,0,0.91,9191.203125,0.1,6
"549",49,0,0.1,0.4,1,-0.958,9982.625,0.1,0
"550",50,0,0.1,0.4,0,-0.104,9609.75,0.1,6
"551",51,0,0.1,0.4,0,0.877,9221.796875,0.1,7
"552",52,0,0.1,0.4,0,0.0629999999999999,9545.625,0.1,3
"553",53,0,0.1,0.4,0,0.0580000000000001,9548.53125,0.1,6
"554",54,0,0.1,0.4,0,0.046,9549,0.1,5
"555",55,0,0.1,0.4,0,-0.221,9664.2734375,0.1,4
"556",56,0,0.1,0.4,0,1.347,9030.4609375,0.1,2
"557",57,0,0.1,0.4,0,-0.302,9694.1875,0.1,4
"558",58,0,0.1,0.4,0,1.096,9137.04296875,0.2,4
"559",59,0,0.1,0.4,0,-0.1,9612.375,0.1,3
"560",60,0,0.1,0.4,0,-0.131,9623.75,0.1,5
"561",61,0,0.1,0.4,0,-0.882,9948.8125,0.1,1
"562",62,0,0.1,0.4,0,-0.558,9805.75,0.1,3
"563",63,0,0.1,0.4,0,1.3,9048.328125,0.1,3
"564",64,0,0.1,0.4,0,-0.648,9847.625,0.1,8
"565",65,0,0.1,0.4,0,-0.172,9642.65625,0.1,4
"566",66,0,0.1,0.4,0,0.934,9192.34375,0.1,3
"567",67,0,0.1,0.4,0,-0.265,9677.625,0.1,2
"568",68,0,0.1,0.4,0,1.338,9030.484375,0.1,3
"569",69,0,0.1,0.4,0,-0.562,9807.875,0.1,0
"570",70,0,0.1,0.4,0,0.37,9418.609375,0.1,5
"571",71,0,0.1,0.4,0,0.173,9497.34375,0.1,4
"572",72,0,0.1,0.4,0,0.283,9451.265625,0.1,2
"573",73,0,0.1,0.4,0,1.257,9060.921875,0.1,3
"574",74,0,0.1,0.4,0,-0.374,9728.6875,0.1,5
"575",75,0,0.1,0.4,0,-0.1,9608.5,0.1,3
"576",76,0,0.1,0.4,0,-0.78,9903.625,0.1,3
"577",77,0,0.1,0.4,1,-0.947,9977.125,0.1,2
"578",78,0,0.1,0.4,0,-0.128,9627.8125,0.1,2
"579",79,0,0.1,0.4,0,0.683,9289.78125,0.1,5
"580",80,0,0.1,0.4,0,-0.165,9641.6875,0.1,3
"581",81,0,0.1,0.4,0,-0.923,9967.625,0.1,1
"582",82,0,0.1,0.4,0,0.147,9506.40625,0.1,4
"583",83,0,0.1,0.4,1,-0.924,9966.25,0.1,3
"584",84,0,0.1,0.4,0,0.255,9462.6875,0.1,6
"585",85,0,0.1,0.4,0,-0.272,9686.25,0.1,6
"586",86,0,0.1,0.4,0,-0.017,9577.625,0.1,7
"587",87,0,0.1,0.4,0,-0.072,9592.375,0.1,7
"588",88,0,0.1,0.4,0,-0.045,9589.625,0,3
"589",89,0,0.1,0.4,0,-0.083,9614,0.1,10
"590",90,0,0.1,0.4,0,0.0740000000000001,9542.21875,0.1,4
"591",91,0,0.1,0.4,0,-0.258,9684.875,0.1,7
"592",92,0,0.1,0.4,0,-0.0610000000000001,9598,0.1,6
"593",93,0,0.1,0.4,0,-0.608,9828.5,0.1,5
"594",94,0,0.1,0.4,0,1.398,8998.7890625,0.1,1
"595",95,0,0.1,0.4,0,1.384,8993.125,0.1,2
"596",96,0,0.1,0.4,0,-0.454,9761.28125,0.1,1
"597",97,0,0.1,0.4,0,-0.812,9916.25,0.1,5
"598",98,0,0.1,0.4,1,-0.977,9989.75,0.1,3
"599",99,0,0.1,0.4,0,0.812,9239.5625,0.1,3
"600",100,0,0.1,0.4,0,-0.247,9680.0625,0.1,8
"601",1,0,0.1,0.5,0,-0.752,9891.625,0.1,5
"602",2,0,0.1,0.5,0,-0.209,9663.15625,0.1,4
"603",3,0,0.1,0.5,0,-0.269,9683.6875,0.1,3
"604",4,0,0.1,0.5,0,0.044,9549.90625,0.1,4
"605",5,0,0.1,0.5,0,-0.206,9656.125,0.1,2
"606",6,0,0.1,0.5,0,-0.284,9689,0.1,7
"607",7,0,0.1,0.5,0,-0.47,9768.4375,0.1,4
"608",8,0,0.1,0.5,0,-0.703,9873.84375,0.1,1
"609",9,0,0.1,0.5,0,1.5,8967.71875,0.1,2
"610",10,0,0.1,0.5,0,0.044,9558,0.1,6
"611",11,0,0.1,0.5,0,0.29,9450.375,0.1,6
"612",12,0,0.1,0.5,0,0.109,9520.125,0.1,8
"613",13,0,0.1,0.5,0,-0.00800000000000001,9570.53125,0.1,4
"614",14,0,0.1,0.5,1,-0.978,9990.125,0.1,1
"615",15,0,0.1,0.5,0,0.0149999999999999,9562.46875,0.1,3
"616",16,0,0.1,0.5,1,-0.961,9983.9375,0.1,2
"617",17,0,0.1,0.5,1,-0.943,9974.5,0.1,4
"618",18,0,0.1,0.5,0,0.286,9452.625,0.1,3
"619",19,0,0.1,0.5,1,-0.983,9993,0.1,1
"620",20,0,0.1,0.5,0,-0.218,9668.1875,0.1,2
"621",21,0,0.1,0.5,0,0.17,9497.59375,0.1,6
"622",22,0,0.1,0.5,0,0.281,9447.78125,0.1,3
"623",23,0,0.1,0.5,0,0.164,9505.984375,0.1,4
"624",24,0,0.1,0.5,0,0.0129999999999999,9564.625,0.1,2
"625",25,0,0.1,0.5,0,1.216,9082.3125,0.2,2
"626",26,0,0.1,0.5,0,0.0189999999999999,9558.1875,0.1,6
"627",27,0,0.1,0.5,0,0.142,9511.34375,0.1,5
"628",28,0,0.1,0.5,0,0.0429999999999999,9550.625,0.1,7
"629",29,0,0.1,0.5,0,0.329,9437.46875,0.1,4
"630",30,0,0.1,0.5,0,0.149,9508.5625,0.1,5
"631",31,0,0.1,0.5,0,0.134,9518.1328125,0.1,2
"632",32,0,0.1,0.5,0,-0.367,9724.34375,0.1,2
"633",33,0,0.1,0.5,0,-0.197,9651.640625,0.1,2
"634",34,0,0.1,0.5,0,-0.577,9812.5625,0.1,7
"635",35,0,0.1,0.5,0,-0.026,9581.46875,0.1,7
"636",36,0,0.1,0.5,0,-0.987,9995.4375,0.1,1
"637",37,0,0.1,0.5,0,1.17,9092.1875,0.1,3
"638",38,0,0.1,0.5,0,0.473,9381.19140625,0.1,4
"639",39,0,0.1,0.5,0,-0.498,9782.78125,0.1,1
"640",40,0,0.1,0.5,0,-0.225,9668.28125,0.1,6
"641",41,0,0.1,0.5,0,-0.49,9775.5,0.1,4
"642",42,0,0.1,0.5,0,-0.093,9607.375,0.1,2
"643",43,0,0.1,0.5,0,0.562,9342.3125,0.1,6
"644",44,0,0.1,0.5,0,-1,10000,0.1,4
"645",45,0,0.1,0.5,0,1.563,8941.9140625,0.1,3
"646",46,0,0.1,0.5,0,0.326,9429.84375,0.1,7
"647",47,0,0.1,0.5,0,-0.861,9942.3125,0.1,2
"648",48,0,0.1,0.5,0,0.41,9397.28125,0.1,6
"649",49,0,0.1,0.5,0,0.00299999999999989,9568.6875,0.1,6
"650",50,0,0.1,0.5,1,-0.99,9995.25,0.1,1
"651",51,0,0.1,0.5,0,0.00600000000000001,9573.171875,0.1,7
"652",52,0,0.1,0.5,1,-0.986,9993.5,0.1,4
"653",53,0,0.1,0.5,0,0.747,9257.140625,0.1,4
"654",54,0,0.1,0.5,0,-0.834,9926.5,0.1,1
"655",55,0,0.1,0.5,0,0.151,9506.71875,0.1,8
"656",56,0,0.1,0.5,0,-0.087,9610.625,0.1,8
"657",57,0,0.1,0.5,0,-0.357,9720.1875,0.1,1
"658",58,0,0.1,0.5,0,-0.027,9582.34375,0.1,5
"659",59,0,0.1,0.5,0,-0.069,9596.28125,0.1,3
"660",60,0,0.1,0.5,0,0.271,9455.84375,0.1,7
"661",61,0,0.1,0.5,0,-0.253,9674.8125,0.1,4
"662",62,0,0.1,0.5,0,0.347,9429.90625,0.2,3
"663",63,0,0.1,0.5,0,-0.461,9766.25,0.1,7
"664",64,0,0.1,0.5,0,-0.458,9761.875,0.1,1
"665",65,0,0.1,0.5,0,-0.0659999999999999,9594.0625,0.1,5
"666",66,0,0.1,0.5,0,-0.62,9832.875,0.1,4
"667",67,0,0.1,0.5,0,1.272,9061.9609375,0.2,6
"668",68,0,0.1,0.5,0,0.0429999999999999,9556.46875,0.1,6
"669",69,0,0.1,0.5,0,0.052,9551.359375,0.1,5
"670",70,0,0.1,0.5,0,0.0760000000000001,9538.125,0.1,4
"671",71,0,0.1,0.5,0,-0.07,9604.734375,0.1,3
"672",72,0,0.1,0.5,1,-0.973,9987.75,0,1
"673",73,0,0.1,0.5,0,-0.043,9587.71875,0.1,6
"674",74,0,0.1,0.5,0,0.0329999999999999,9560.78125,0.1,3
"675",75,0,0.1,0.5,0,1.324,9034.71875,0.1,3
"676",76,0,0.1,0.5,1,-0.983,9992.875,0.1,1
"677",77,0,0.1,0.5,0,-0.227,9665.75,0.1,7
"678",78,0,0.1,0.5,0,0.00600000000000001,9580.203125,0.1,3
"679",79,0,0.1,0.5,0,-0.397,9736.1875,0.1,5
"680",80,0,0.1,0.5,1,-0.968,9986.125,0.2,4
"681",81,0,0.1,0.5,0,0.0549999999999999,9555.0625,0.1,7
"682",82,0,0.1,0.5,0,-0.204,9648.34375,0.1,6
"683",83,0,0.1,0.5,0,-0.153,9637.109375,0.1,2
"684",84,0,0.1,0.5,0,1.173,9084.484375,0.1,5
"685",85,0,0.1,0.5,0,1.208,9085.328125,0.2,1
"686",86,0,0.1,0.5,0,0.04,9562.78125,0.1,2
"687",87,0,0.1,0.5,0,-0.435,9747.9375,0.1,4
"688",88,0,0.1,0.5,0,-0.001,9574.0625,0.1,3
"689",89,0,0.1,0.5,0,-0.426,9751,0.1,2
"690",90,0,0.1,0.5,0,0.108,9519.90625,0.1,3
"691",91,0,0.1,0.5,0,-0.12,9620,0.1,10
"692",92,0,0.1,0.5,0,-0.013,9578.125,0.1,1
"693",93,0,0.1,0.5,0,0.288,9455.25,0.1,3
"694",94,0,0.1,0.5,0,0.165,9500.65625,0.1,7
"695",95,0,0.1,0.5,0,-0.173,9649.421875,0.1,8
"696",96,0,0.1,0.5,0,1.45,8987.0234375,0.2,3
"697",97,0,0.1,0.5,0,1.059,9133.359375,0.1,4
"698",98,0,0.1,0.5,0,-0.215,9654.1875,0.1,4
"699",99,0,0.1,0.5,0,0.872,9210.015625,0.1,4
"700",100,0,0.1,0.5,0,-0.13,9626.96875,0.1,2
"701",1,0,0.1,0.6,0,-0.115,9619.5625,0.1,5
"702",2,0,0.1,0.6,0,0.132,9511.9375,0.1,7
"703",3,0,0.1,0.6,0,-0.011,9573.71875,0.1,3
"704",4,0,0.1,0.6,0,0.0369999999999999,9556.34375,0.1,2
"705",5,0,0.1,0.6,0,1.336,9038.53125,0.1,3
"706",6,0,0.1,0.6,0,-0.198,9656.25,0.1,7
"707",7,0,0.1,0.6,0,0.0980000000000001,9526.34375,0.1,9
"708",8,0,0.1,0.6,0,-0.978,9990.125,0.1,0
"709",9,0,0.1,0.6,0,1.246,9078.859375,0.2,5
"710",10,0,0.1,0.6,0,1.309,9034.453125,0.1,3
"711",11,0,0.1,0.6,0,0.662,9302.4453125,0.1,3
"712",12,0,0.1,0.6,0,-0.072,9594,0.1,6
"713",13,0,0.1,0.6,0,0.125,9517.3125,0.1,2
"714",14,0,0.1,0.6,0,-0.269,9682.125,0.1,5
"715",15,0,0.1,0.6,0,0.167,9503.9375,0.1,4
"716",16,0,0.1,0.6,0,-0.239,9670.375,0.1,5
"717",17,0,0.1,0.6,0,-0.286,9691.25,0.1,5
"718",18,0,0.1,0.6,0,0.0269999999999999,9559.34375,0.1,5
"719",19,0,0.1,0.6,0,-0.193,9652.34375,0.1,5
"720",20,0,0.1,0.6,0,0.184,9496.1875,0.1,6
"721",21,0,0.1,0.6,0,-0.372,9727.5,0.1,3
"722",22,0,0.1,0.6,0,-0.542,9803.28125,0.1,4
"723",23,0,0.1,0.6,0,-0.368,9725.875,0.1,2
"724",24,0,0.1,0.6,0,-0.416,9745.625,0.1,5
"725",25,0,0.1,0.6,0,0.052,9542.75,0.1,5
"726",26,0,0.1,0.6,0,0.808,9237.46875,0.1,3
"727",27,0,0.1,0.6,0,-0.155,9638.25,0.1,6
"728",28,0,0.1,0.6,1,-0.987,9994.25,0.1,2
"729",29,0,0.1,0.6,0,0.628,9314.125,0.1,7
"730",30,0,0.1,0.6,0,0.0820000000000001,9539.6875,0.1,5
"731",31,0,0.1,0.6,0,-0.73,9882.8125,0.1,2
"732",32,0,0.1,0.6,1,-0.982,9992.625,0.1,1
"733",33,0,0.1,0.6,0,0.111,9519.65625,0.1,4
"734",34,0,0.1,0.6,0,0.587,9329.859375,0.1,5
"735",35,0,0.1,0.6,0,1.124,9114.29296875,0.2,3
"736",36,0,0.1,0.6,0,-0.182,9645.8125,0.1,6
"737",37,0,0.1,0.6,0,-0.42,9746.9375,0.1,2
"738",38,0,0.1,0.6,0,-0.43,9751.3125,0.1,0
"739",39,0,0.1,0.6,0,0.536,9348.109375,0.1,5
"740",40,0,0.1,0.6,0,0.872,9215.875,0.1,4
"741",41,0,0.1,0.6,0,-0.351,9722.96875,0.1,5
"742",42,0,0.1,0.6,0,-0.241,9671.6875,0.1,0
"743",43,0,0.1,0.6,0,-0.611,9833.3125,0.1,4
"744",44,0,0.1,0.6,0,0.0609999999999999,9545.28125,0.1,3
"745",45,0,0.1,0.6,0,-0.079,9601.34375,0.1,9
"746",46,0,0.1,0.6,0,1.38,9025.0703125,0.2,1
"747",47,0,0.1,0.6,0,0.205,9489,0.1,6
"748",48,0,0.1,0.6,0,1.272,9058.28125,0.1,3
"749",49,0,0.1,0.6,0,-0.668,9854.1875,0.1,4
"750",50,0,0.1,0.6,0,0.252,9462.03125,0.1,2
"751",51,0,0.1,0.6,0,-0.467,9766.5,0.1,3
"752",52,0,0.1,0.6,0,1.345,9022.125,0.1,3
"753",53,0,0.1,0.6,0,0.469,9389.7421875,0.1,2
"754",54,0,0.1,0.6,1,-0.951,9977.625,0.1,1
"755",55,0,0.1,0.6,0,-0.089,9608.671875,0.1,7
"756",56,0,0.1,0.6,0,1.122,9116.21875,0.2,5
"757",57,0,0.1,0.6,0,-0.24,9668.75,0.1,7
"758",58,0,0.1,0.6,0,-0.019,9578.3125,0.1,6
"759",59,0,0.1,0.6,0,-1,10000,0.1,3
"760",60,0,0.1,0.6,0,0.19,9493.5,0.1,4
"761",61,0,0.1,0.6,0,-0.565,9808.1875,0.1,4
"762",62,0,0.1,0.6,0,-0.417,9745.15625,0.1,3
"763",63,0,0.1,0.6,0,-0.443,9757.4375,0.1,4
"764",64,0,0.1,0.6,1,-0.986,9994.5,0.1,1
"765",65,0,0.1,0.6,0,0.289,9451.890625,0.1,4
"766",66,0,0.1,0.6,0,0.726,9273.3125,0.1,2
"767",67,0,0.1,0.6,0,-0.84,9927,0.1,5
"768",68,0,0.1,0.6,0,0.121,9516.765625,0.1,5
"769",69,0,0.1,0.6,0,1.151,9109.046875,0.2,3
"770",70,0,0.1,0.6,0,-0.323,9701.90625,0.1,2
"771",71,0,0.1,0.6,0,-0.126,9615.40625,0.1,6
"772",72,0,0.1,0.6,0,-0.411,9739.625,0.1,2
"773",73,0,0.1,0.6,0,0.0880000000000001,9529.3125,0.1,4
"774",74,0,0.1,0.6,0,-0.117,9617.59375,0.1,3
"775",75,0,0.1,0.6,0,0.163,9502.3125,0.1,6
"776",76,0,0.1,0.6,0,-0.365,9723.5625,0.1,6
"777",77,0,0.1,0.6,0,0.0980000000000001,9534.515625,0.1,5
"778",78,0,0.1,0.6,0,-0.694,9867.6875,0.1,7
"779",79,0,0.1,0.6,0,-0.274,9681,0.1,6
"780",80,0,0.1,0.6,0,-0.591,9822.0625,0.1,6
"781",81,0,0.1,0.6,0,0.223,9476.5625,0.1,4
"782",82,0,0.1,0.6,0,0.0860000000000001,9539,0.1,5
"783",83,0,0.1,0.6,0,-0.332,9706.875,0.1,3
"784",84,0,0.1,0.6,0,0.0580000000000001,9550,0.1,6
"785",85,0,0.1,0.6,0,-0.241,9672.9375,0.1,7
"786",86,0,0.1,0.6,0,0.0389999999999999,9556.25,0.1,6
"787",87,0,0.1,0.6,1,-0.976,9989.625,0,1
"788",88,0,0.1,0.6,0,1.415,9007.28125,0.1,1
"789",89,0,0.1,0.6,0,0.081,9537.4375,0.2,7
"790",90,0,0.1,0.6,0,-0.403,9742.625,0.1,1
"791",91,0,0.1,0.6,0,0.128,9519.84375,0.1,4
"792",92,0,0.1,0.6,0,0.0269999999999999,9565.96875,0.1,6
"793",93,0,0.1,0.6,0,1.478,8989.5,0.1,5
"794",94,0,0.1,0.6,0,-0.218,9668.375,0.1,4
"795",95,0,0.1,0.6,0,-0.28,9684.65625,0.1,5
"796",96,0,0.1,0.6,0,-0.475,9772.1875,0.1,5
"797",97,0,0.1,0.6,0,-0.013,9574.15625,0.1,4
"798",98,0,0.1,0.6,0,-0.754,9889.4375,0.1,3
"799",99,0,0.1,0.6,0,-0.274,9685.53125,0.1,8
"800",100,0,0.1,0.6,0,0.435,9387.328125,0.1,5
"801",1,0,0.1,0.7,0,0.022,9558.5625,0.1,6
"802",2,0,0.1,0.7,0,1.403,9014.8515625,0.1,2
"803",3,0,0.1,0.7,0,1.466,8976.25,0.1,2
"804",4,0,0.1,0.7,0,-0.109,9617.125,0.1,6
"805",5,0,0.1,0.7,0,0.156,9511.171875,0.1,5
"806",6,0,0.1,0.7,0,-0.017,9581.390625,0.1,5
"807",7,0,0.1,0.7,0,0.0449999999999999,9553.25,0.1,4
"808",8,0,0.1,0.7,0,0.21,9481.53125,0.1,6
"809",9,0,0.1,0.7,1,-0.986,9993.75,0.1,5
"810",10,0,0.1,0.7,0,0.0629999999999999,9542.84375,0.1,7
"811",11,0,0.1,0.7,0,1.104,9135.609375,0.2,6
"812",12,0,0.1,0.7,0,0.285,9453.21875,0.1,3
"813",13,0,0.1,0.7,0,-0.283,9686.6875,0.1,3
"814",14,0,0.1,0.7,0,0.151,9503.5,0.1,3
"815",15,0,0.1,0.7,0,-0.301,9696.75,0.1,2
"816",16,0,0.1,0.7,0,-0.423,9748.3125,0.1,1
"817",17,0,0.1,0.7,0,0.0820000000000001,9531.53125,0.1,4
"818",18,0,0.1,0.7,0,-0.002,9574.546875,0.1,0
"819",19,0,0.1,0.7,0,-0.304,9699.8125,0.1,4
"820",20,0,0.1,0.7,1,-0.957,9979.75,0.1,4
"821",21,0,0.1,0.7,0,-0.302,9697.953125,0.1,3
"822",22,0,0.1,0.7,0,0.103,9530.65625,0.1,3
"823",23,0,0.1,0.7,0,-0.166,9639.5625,0.1,4
"824",24,0,0.1,0.7,0,0.761,9254.875,0.1,4
"825",25,0,0.1,0.7,0,-0.125,9629.375,0.1,8
"826",26,0,0.1,0.7,0,-0.043,9589.34375,0.1,4
"827",27,0,0.1,0.7,0,-0.212,9653.28125,0.1,4
"828",28,0,0.1,0.7,0,0.529,9350.09375,0.1,3
"829",29,0,0.1,0.7,0,0.0269999999999999,9562.4375,0.1,2
"830",30,0,0.1,0.7,1,-0.983,9992.625,0.1,1
"831",31,0,0.1,0.7,0,-0.185,9649.375,0.1,7
"832",32,0,0.1,0.7,0,-0.283,9689,0.1,4
"833",33,0,0.1,0.7,0,0.036,9552.09375,0.1,7
"834",34,0,0.1,0.7,0,1.406,9006.65625,0.1,3
"835",35,0,0.1,0.7,0,-0.025,9588.390625,0.1,9
"836",36,0,0.1,0.7,0,0.093,9530.703125,0.1,10
"837",37,0,0.1,0.7,0,-0.272,9683.21875,0.1,7
"838",38,0,0.1,0.7,0,1.36,9029.0625,0.2,3
"839",39,0,0.1,0.7,0,-0.454,9760.21875,0.1,2
"840",40,0,0.1,0.7,0,0.087,9532.328125,0.1,2
"841",41,0,0.1,0.7,0,-0.09,9610.21875,0.1,4
"842",42,0,0.1,0.7,0,-0.488,9776,0.1,1
"843",43,0,0.1,0.7,0,-0.069,9600.375,0.1,5
